29	290025	frozen fruits
7	70150	starters for motors and engines
25	250089	jerseys [clothing]
28	280187	snowshoes
21	210233	aerosol dispensers, not for medical purposes
9	90131	switchboxes [electricity]
1	10008	acetate of cellulose, unprocessed
13	130070	noise-suppressors for guns
9	90684	DNA chips
7	70009	agricultural elevators
11	110302	hot water bottles
28	280231	toy robots
35	350049	modelling for advertising or sales promotion
31	310065	seed germ for botanical purposes
6	60384	foundry moulds of metal
8	80038	riveting hammers [hand tools]
16	160267	adhesive bands for stationery or household purposes
10	100273	glucose meters
9	90722	video baby monitors
29	290151	silkworm chrysalis for human consumption
27	270011	carpets
31	310040	copra
42	420063	oil-field surveys
45	450209	monitoring intellectual property rights for legal advisory purposes
24	240005	bath linen, except clothing
25	250005	bath slippers
19	190132	olivine for building
5	50363	chemical preparations for veterinary purposes
12	120068	golf cars [vehicles]
12	120291	fitted footmuffs for strollers
17	170053	foil of regenerated cellulose, other than for wrapping
30	300087	yeast*
21	210028	currycombs
16	160203	numbering apparatus
1	10363	textile-impregnating chemicals
1	10248	dolomite for industrial purposes
21	210021	carpet sweepers
1	10679	chemicals for the manufacture of pigments
6	60355	stair treads [steps] of metal
34	340008	gas containers for cigar lighters
11	110169	globes for lamps
39	390020	parcel delivery
20	200320	wardrobes
33	330033	rum
29	290014	bouillon
7	70131	knives, electric
20	200082	tea carts
37	370042	damp-proofing [building]
8	80053	hunting knives
7	70108	clack valves [parts of machines]
9	90404	polarimeters
41	410089	scriptwriting, other than for advertising purposes
1	10660	enzyme preparations for the food industry
2	20129	edible ink cartridges, filled, for printers
35	350069	administrative services for the relocation of businesses
21	210044	decorative glass spheres
21	210414	pet feeding bowls
16	160119	transfers [decalcomanias]
16	160047	embroidery designs [patterns]
15	150009	conductors' batons
1	10598	cinematographic film, sensitized but not exposed
21	210226	beverage urns, non-electric
21	210222	teapots
43	430194	reception services for temporary accommodation [management of arrivals and departures]
4	40079	dust laying compositions
45	450218	online social networking services
44	440229	home-visit nursing care
6	60366	branching pipes of metal
11	110297	sauna bath installations
6	60196	house numbers of metal, non-luminous
2	20009	asbestos paints
4	40022	ceresine
7	70390	beer pumps
6	60226	platforms, prefabricated, of metal
41	410052	gambling services
16	160193	marking chalk
9	90717	computer software applications, downloadable
32	320060	energy drinks
9	90777	electronic interactive whiteboards
45	450198	pet sitting
29	290073	whey
8	80211	rams [hand tools]
21	210047	refrigerating bottles
42	420261	user authentication services using single sign-on technology for online software applications
9	90045	antennas
5	50038	bacterial poisons
1	10510	calcium salts
16	160359	marking pens [stationery]
3	30132	musk [perfumery]
26	260066	frills [lacework]
9	90152	speed checking apparatus for vehicles
21	210007	thermally insulated containers for food
21	210145	griddles [cooking utensils]
12	120161	ski carriers for cars
42	420017	bacteriological research
29	290194	bulgogi
30	300130	vanilla flavorings for culinary purposes
9	90590	computer peripheral devices
10	100179	dental apparatus, electric
1	10058	spirits of salt
45	450240	legal advocacy services
3	30100	ethereal oils
18	180086	suitcase handles
16	160248	school supplies [stationery]
6	60102	cramps of metal [crampons]
6	60136	molybdenum iron
9	90191	circuit breakers
5	50442	surgical glues
19	190052	lime
6	60465	labels of metal
12	120258	push scooters [vehicles]
28	280027	Christmas crackers [party novelties]
11	110312	electric appliances for making yogurt
9	90477	temperature indicators
19	190266	acoustic panels, not of metal
5	50437	reagent paper for medical purposes
29	290085	nuts, prepared
15	150039	guitars
45	450001	personal body guarding
45	450227	personal wardrobe styling consultancy
1	10631	compositions for the manufacture of technical ceramics
21	210320	floss for dental purposes
16	160035	loose-leaf binders
10	100071	ear picks
34	340017	cigar holders
20	200047	coffins
26	260141	ribbons and bows, not of paper, for gift wrapping
1	10032	compositions for repairing inner tubes of tyres
21	210304	dishwashing brushes
14	140011	clocks
5	50497	diaper changing mats, disposable, for babies
21	210184	pepper mills, hand-operated
7	70327	bookbinding apparatus and machines for industrial purposes
7	70378	typographic machines
28	280003	caps for pistols [toys]
16	160003	adhesive tape dispensers [office requisites]
33	330007	arak [arrack]
7	70405	brake linings, other than for vehicles
3	30196	shampoos for pets [non-medicated grooming preparations]
21	210232	mugs
9	90712	Petri dishes
36	360015	charitable fund raising
40	400083	custom assembling of materials for others
39	390059	tram transport
30	300283	batter mixes
13	130055	revolvers
24	240117	furniture coverings of textile
9	90344	mercury levels
16	160230	mimeograph apparatus and machines
12	120163	pushchairs
21	210279	signboards of porcelain or glass
1	10194	cement for mending broken articles
11	110133	chandeliers
1	10226	curium
38	380048	wireless broadcasting
17	170109	rubber material for recapping tires
1	10604	preparations for the separation of greases
18	180117	pads for horse saddles
23	230004	woollen thread and yarn
25	250006	stockings
4	40017	peat briquettes [fuel]
5	50381	fish meal for pharmaceutical purposes
1	10659	fish meal fertilizers
1	10333	dry ice [carbon dioxide]
27	270015	carpet underlay
6	60460	bright steel bars
7	70242	steam engines
10	100022	bandages, elastic
15	150067	tambourines
12	120209	bumpers for automobiles
29	290027	raisins
3	30220	massage gels, other than for medical purposes
3	30042	false eyelashes
20	200315	boxes of wood or plastic
13	130013	fireworks
9	90518	signalling buoys
9	90609	magnetic tape units for computers
5	50230	dental amalgams of gold
9	90130	electric installations for the remote control of industrial operations
3	30238	cleansers for intimate personal hygiene purposes, non medicated
11	110266	deep fryers, electric
19	190255	enamelled glass, for building
6	60077	horseshoe nails
24	240036	crepon
9	90232	mileage recorders for vehicles
25	250090	skirts
44	440214	orthodontic services
14	140167	beads for making jewellery
15	150093	colophony for stringed musical instruments
30	300071	cake powder
13	130047	mortars [firearms]
12	120195	upholstery for vehicles
29	290157	tahini
27	270004	gymnasium mats
1	10419	litmus paper
10	100128	condoms
19	190208	window frames, not of metal
12	120130	engines for land vehicles
30	300250	bibimbap [rice mixed with vegetables and beef]
1	10260	antistatic preparations, other than for household purposes
43	430145	holiday camp services [lodging]
7	70282	suction machines for industrial purposes
8	80021	bow saws
12	120050	sack-barrows
28	280250	roller skis
23	230031	chenille yarn
35	350046	shop window dressing
7	70489	electric hammers
12	120213	concrete mixing vehicles
9	90194	distance recording apparatus
9	90284	rulers [measuring instruments]
6	60391	cask stands of metal
5	50043	oxygen baths
12	120074	treads for vehicles [tractor type]
10	100084	electrocardiographs
4	40057	fish oil, not edible
8	80022	side arms, other than firearms
31	310013	berries, fresh
11	110137	radiators, electric
29	290256	crystallized ginger
1	10562	alkaloids*
5	50257	chinoline for medical purposes
29	290086	eggs*
45	450232	dog walking services
25	250114	brassieres
7	70075	hoods [parts of machines]
19	190094	stone
1	10157	viscose
24	240101	cloths for removing make-up
16	160034	atlases
10	100266	clips for dummies
7	70284	hand-held tools, other than hand-operated
7	70097	carriages for knitting machines
2	20056	creosote for wood preservation
22	220076	textile fibres
21	210273	kitchen utensils
26	260087	zip fasteners for bags
41	410072	arranging and conducting of symposiums
21	210291	tankards
40	400071	fur satining
39	390096	flower delivery
6	60080	chrome iron
11	110068	faucets for pipes and pipelines
5	50094	solutions for contact lenses
37	370084	telephone installation and repair
21	210343	tea cosies
9	90826	quantum dot light-emitting diodes [QLED]
5	50010	alloys of precious metals for dental purposes
1	10313	fulling preparations
30	300262	cranberry sauce [condiment]
6	60043	glucinium [beryllium]
11	110275	deodorising apparatus, not for personal use
8	80191	implements for decanting liquids [hand tools]
16	160173	moisteners for gummed surfaces [office requisites]
11	110335	heated display cabinets
15	150040	harmoniums
7	70179	pumps [parts of machines, engines or motors]
9	90657	electronic publications, downloadable
5	50460	lyophilized food adapted for medical purposes
12	120124	hub caps
1	10051	aluminium iodide
40	400082	air freshening
5	50383	mouthwashes for medical purposes
7	70105	shears, electric
6	60182	common metals, unwrought or semi-wrought
1	10321	gallium
8	80181	fire irons
9	90301	quantity indicators
21	210263	skins of chamois for cleaning
11	110176	laboratory lamps
31	310163	edible insects, live
18	180060	walking cane handles
12	120207	automobile bodies
19	190003	alabaster
1	10538	toluol
21	210248	tea infusers
41	410077	arranging of beauty contests
10	100163	air mattresses for medical purposes
5	50419	dietary supplements for animals
44	440059	hospital services
16	160055	sealing wax
6	60447	slabs of metal for building
9	90715	traffic cones
11	110070	oven fittings made of fireclay
9	90494	verniers
31	310018	wood chips for the manufacture of wood pulp
30	300192	quiches
30	300130	vanilla flavourings for culinary purposes
37	370108	quarrying services
14	140017	watch bands
1	10117	concrete preservatives, except paints and oils
7	70100	ploughshares
9	90509	sighting telescopes for firearms
8	80095	scaling knives
45	450236	licensing [legal services] in the framework of software publishing
10	100143	vaginal syringes
21	210373	decanter tags
21	210123	toilet sponges
9	90226	electrolysers
32	320044	fruit nectars, non-alcoholic
39	390010	bus transport
15	150036	flutes
5	50213	cultures of microorganisms for medical or veterinary use
9	90339	mathematical instruments
34	340031	match holders
16	160229	covers of paper for flower pots
10	100001	abdominal belts
11	110344	string lights for festive decoration
8	80144	insecticide vaporizers [hand tools]
29	290070	kefir
21	210410	disposable aluminum foil containers for household purposes
13	130015	ballistic weapons
25	250150	clothing of imitations of leather
3	30236	food flavorings [essential oils]
4	40048	gas oil
20	200020	benches [furniture]
45	450002	chaperoning
15	150010	drumsticks
19	190015	furrings of wood
11	110188	cooling installations for liquids
1	10178	chemical reagents, other than for medical or veterinary purposes
16	160133	boxes for pens
28	280057	draughtboards
44	440193	aromatherapy services
15	150046	lyres
35	350115	business management for freelance service providers
1	10379	lithium
6	60305	straps of metal for handling loads
40	400126	tinting of car windows
5	50334	flowers of sulfur for pharmaceutical purposes
7	70283	hemming machines
7	70459	whisks, electric, for household purposes
9	90838	body harnesses for support when lifting loads
28	280126	sailboards
10	100070	tongue scrapers
11	110127	pressure water tanks
4	40019	combustible briquettes
30	300033	curry [spice]
41	410221	educational examination for users to qualify to pilot drones
35	350071	sales promotion for others
37	370082	anti-rust treatment for vehicles
26	260039	hair curling pins
8	80278	vegetable spiralizers, hand-operated
4	40027	wax [raw material]
9	90140	capacitors
9	90008	battery jars
9	90262	film cutting apparatus
21	210286	fibreglass thread, other than for textile use
11	110006	ventilation hoods
9	90725	encoded key cards
30	300048	essences for foodstuffs, except etheric essences and essential oils
9	90796	rearview cameras for vehicles
9	90778	humanoid robots with artificial intelligence
